LoanDetailID,NAICSCode,NAICSDescription,LoanStatus,RevolverStatus,AsOfDate,ApprovalDate,ApprovalFiscalYear
15536,722110,Full-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15537,444190,Other Building Material Dealers,PIF,0,30/9/2020,2/1/2010,2010
15538,621111,Offices of Physicians (except Mental Health Specialists),PIF,1,30/9/2020,2/1/2010,2010
15539,621310,Offices of Chiropractors,CANCLD,0,30/9/2020,2/1/2010,2010
15540,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15541,621399,Offices of All Other Miscellaneous Health Practitioners,CANCLD,0,30/9/2020,2/1/2010,2010
15542,541613,Marketing Consulting Services,PIF,1,30/9/2020,2/1/2010,2010
15543,541613,Marketing Consulting Services,PIF,0,30/9/2020,2/1/2010,2010
15544,517919,All Other Telecommunications,PIF,1,30/9/2020,2/1/2010,2010
15545,443112,Radio  Television  and Other Electronics Stores,PIF,0,30/9/2020,2/1/2010,2010
15546,517919,All Other Telecommunications,PIF,0,30/9/2020,2/1/2010,2010
15547,812310,Coin-Operated Laundries and Drycleaners,PIF,0,30/9/2020,2/1/2010,2010
15548,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15549,448120,Women's Clothing Stores,CANCLD,1,30/9/2020,2/1/2010,2010
15550,541614,Process  Physical Distribution  and Logistics Consulting Services,CANCLD,1,30/9/2020,2/1/2010,2010
15551,238910,Site Preparation Contractors,PIF,0,30/9/2020,2/1/2010,2010
15552,238990,All Other Specialty Trade Contractors,PIF,0,30/9/2020,2/1/2010,2010
15553,238210,Electrical Contractors,PIF,1,30/9/2020,2/1/2010,2010
15554,722110,Full-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15555,111421,Nursery and Tree Production,PIF,0,30/9/2020,2/1/2010,2010
15556,722211,Limited-Service Restaurants,CHGOFF,0,30/9/2020,2/1/2010,2010
15557,238140,Masonry Contractors,PIF,1,30/9/2020,2/1/2010,2010
15558,423450,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesal,PIF,0,30/9/2020,2/1/2010,2010
15559,561311,Employment Placement Agencies,PIF,1,30/9/2020,2/1/2010,2010
15560,484110,General Freight Trucking  Local,PIF,0,30/9/2020,2/1/2010,2010
15561,713120,Amusement Arcades,PIF,0,30/9/2020,2/1/2010,2010
15562,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,PIF,1,30/9/2020,2/1/2010,2010
15563,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15564,722211,Limited-Service Restaurants,EXEMPT,0,30/9/2020,2/1/2010,2010
15565,447110,Gasoline Stations with Convenience Stores,PIF,0,30/9/2020,2/1/2010,2010
15566,621210,Offices of Dentists,PIF,0,30/9/2020,2/1/2010,2010
15567,441120,Used Car Dealers,PIF,0,30/9/2020,2/1/2010,2010
15568,238110,Poured Concrete Foundation and Structure Contractors,PIF,0,30/9/2020,2/1/2010,2010
15569,454390,Other Direct Selling Establishments,PIF,1,30/9/2020,2/1/2010,2010
15570,561499,All Other Business Support Services,CHGOFF,0,30/9/2020,2/1/2010,2010
15571,621111,Offices of Physicians (except Mental Health Specialists),PIF,0,30/9/2020,2/1/2010,2010
15572,448190,Other Clothing Stores,CANCLD,0,30/9/2020,2/1/2010,2010
15573,447110,Gasoline Stations with Convenience Stores,CHGOFF,0,30/9/2020,2/1/2010,2010
15574,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15575,611630,Language Schools,CANCLD,1,30/9/2020,2/1/2010,2010
15576,113310,Logging,CHGOFF,1,30/9/2020,2/1/2010,2010
15577,621310,Offices of Chiropractors,CANCLD,1,30/9/2020,2/1/2010,2010
15578,237990,Other Heavy and Civil Engineering Construction,PIF,1,30/9/2020,2/1/2010,2010
15579,621610,Home Health Care Services,PIF,0,30/9/2020,2/1/2010,2010
15580,561499,All Other Business Support Services,PIF,0,30/9/2020,2/1/2010,2010
15581,321920,Wood Container and Pallet Manufacturing,PIF,1,30/9/2020,2/1/2010,2010
15582,562991,Septic Tank and Related Services,PIF,0,30/9/2020,2/1/2010,2010
15583,541612,Human Resources and Executive Search Consulting Services,PIF,0,30/9/2020,2/1/2010,2010
15584,541519,Other Computer Related Services,PIF,0,30/9/2020,2/1/2010,2010
15585,713990,All Other Amusement and Recreation Industries,PIF,0,30/9/2020,2/1/2010,2010
15586,541810,Advertising Agencies,PIF,1,30/9/2020,2/1/2010,2010
15587,621111,Offices of Physicians (except Mental Health Specialists),CANCLD,0,30/9/2020,2/1/2010,2010
15588,424910,Farm Supplies Merchant Wholesalers,CANCLD,1,30/9/2020,2/1/2010,2010
15589,454111,Electronic Shopping,PIF,0,30/9/2020,2/1/2010,2010
15590,313210,Broadwoven Fabric Mills,PIF,0,30/9/2020,2/1/2010,2010
15591,611710,Educational Support Services,CHGOFF,1,30/9/2020,2/1/2010,2010
15592,443120,Computer and Software Stores,PIF,1,30/9/2020,2/1/2010,2010
15593,541810,Advertising Agencies,CHGOFF,1,30/9/2020,2/1/2010,2010
15594,532230,Video Tape and Disc Rental,CHGOFF,0,30/9/2020,2/1/2010,2010
15595,321911,Wood Window and Door Manufacturing,CHGOFF,0,30/9/2020,2/1/2010,2010
15596,561730,Landscaping Services,PIF,0,30/9/2020,2/1/2010,2010
15597,333993,Packaging Machinery Manufacturing,PIF,0,30/9/2020,2/1/2010,2010
15598,238990,All Other Specialty Trade Contractors,PIF,1,30/9/2020,2/1/2010,2010
15599,423830,Industrial Machinery and Equipment Merchant Wholesalers,CANCLD,0,30/9/2020,2/1/2010,2010
15600,441310,Automotive Parts and Accessories Stores,PIF,0,30/9/2020,2/1/2010,2010
15601,112320,Broilers and Other Meat Type,PIF,0,30/9/2020,2/1/2010,2010
15602,621310,Offices of Chiropractors,PIF,0,30/9/2020,2/1/2010,2010
15603,722320,Caterers,PIF,0,30/9/2020,2/1/2010,2010
15604,621610,Home Health Care Services,PIF,1,30/9/2020,2/1/2010,2010
15605,445120,Convenience Stores,CANCLD,0,30/9/2020,2/1/2010,2010
15606,484110,General Freight Trucking  Local,PIF,1,30/9/2020,2/1/2010,2010
15607,812310,Coin-Operated Laundries and Drycleaners,PIF,0,30/9/2020,2/1/2010,2010
15608,541211,Offices of Certified Public Accountants,PIF,1,30/9/2020,2/1/2010,2010
15609,485999,All Other Transit and Ground Passenger Transportation,PIF,0,30/9/2020,2/1/2010,2010
15610,722211,Limited-Service Restaurants,PIF,1,30/9/2020,2/1/2010,2010
15611,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,PIF,0,30/9/2020,2/1/2010,2010
15612,621111,Offices of Physicians (except Mental Health Specialists),PIF,0,30/9/2020,2/1/2010,2010
15613,722211,Limited-Service Restaurants,CHGOFF,0,30/9/2020,2/1/2010,2010
15614,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/1/2010,2010
15615,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,CANCLD,0,30/9/2020,2/1/2010,2010
15616,561990,All Other Support Services,CANCLD,1,30/9/2020,2/1/2010,2010
15617,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,PIF,0,30/9/2020,2/1/2010,2010
15618,541940,Veterinary Services,PIF,0,30/9/2020,2/1/2010,2010
15619,238220,Plumbing  Heating  and Air-Conditioning Contractors,CHGOFF,0,30/9/2020,2/1/2010,2010
15620,541990,All Other Professional  Scientific  and Technical Services,PIF,0,30/9/2020,2/1/2010,2010
15621,812111,Barber Shops,PIF,0,30/9/2020,2/1/2010,2010
15622,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,CANCLD,1,30/9/2020,2/1/2010,2010
15623,722211,Limited-Service Restaurants,CHGOFF,0,30/9/2020,2/1/2010,2010
15624,811310,Commercial and Industrial Machinery and Equipment (except Automotive a,PIF,0,30/9/2020,2/1/2010,2010
15625,621310,Offices of Chiropractors,PIF,0,30/9/2020,2/1/2010,2010
15626,722211,Limited-Service Restaurants,CHGOFF,0,30/9/2020,2/1/2010,2010
15627,445310,Beer  Wine  and Liquor Stores,PIF,0,30/9/2020,2/1/2010,2010
15628,518210,Data Processing  Hosting  and Related Services,PIF,1,30/9/2020,2/1/2010,2010
15629,811111,General Automotive Repair,CANCLD,0,30/9/2020,2/2/2010,2010
15630,621210,Offices of Dentists,PIF,0,30/9/2020,2/2/2010,2010
15631,424690,Other Chemical and Allied Products Merchant Wholesalers,CANCLD,0,30/9/2020,2/2/2010,2010
15632,525920,Trusts  Estates  and Agency Accounts,PIF,0,30/9/2020,2/2/2010,2010
15633,624110,Child and Youth Services,CHGOFF,0,30/9/2020,2/2/2010,2010
15634,812990,All Other Personal Services,CANCLD,0,30/9/2020,2/2/2010,2010
15635,531390,Other Activities Related to Real Estate,PIF,0,30/9/2020,2/2/2010,2010
15636,541940,Veterinary Services,EXEMPT,0,30/9/2020,2/2/2010,2010
15637,484121,General Freight Trucking  Long Distance  Truckload,PIF,0,30/9/2020,2/2/2010,2010
15638,621210,Offices of Dentists,CANCLD,0,30/9/2020,2/2/2010,2010
15639,541620,Environmental Consulting Services,PIF,1,30/9/2020,2/2/2010,2010
15640,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,PIF,0,30/9/2020,2/2/2010,2010
15641,621210,Offices of Dentists,PIF,0,30/9/2020,2/2/2010,2010
15642,451110,Sporting Goods Stores,PIF,1,30/9/2020,2/2/2010,2010
15643,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),CHGOFF,0,30/9/2020,2/2/2010,2010
15644,541921,Photography Studios  Portrait,PIF,1,30/9/2020,2/2/2010,2010
15645,424210,Drugs and Druggists' Sundries Merchant Wholesalers,PIF,0,30/9/2020,2/2/2010,2010
15646,722110,Full-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15647,531210,Offices of Real Estate Agents and Brokers,PIF,0,30/9/2020,2/2/2010,2010
15648,541330,Engineering Services,CANCLD,1,30/9/2020,2/2/2010,2010
15649,445210,Meat Markets,PIF,0,30/9/2020,2/2/2010,2010
15650,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15651,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,PIF,0,30/9/2020,2/2/2010,2010
15652,524210,Insurance Agencies and Brokerages,EXEMPT,0,30/9/2020,2/2/2010,2010
15653,722211,Limited-Service Restaurants,EXEMPT,0,30/9/2020,2/2/2010,2010
15654,425120,Wholesale Trade Agents and Brokers,PIF,0,30/9/2020,2/2/2010,2010
15655,336312,Gasoline Engine and Engine Parts Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15656,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,PIF,0,30/9/2020,2/2/2010,2010
15657,621399,Offices of All Other Miscellaneous Health Practitioners,PIF,0,30/9/2020,2/2/2010,2010
15658,621111,Offices of Physicians (except Mental Health Specialists),CHGOFF,0,30/9/2020,2/2/2010,2010
15659,623990,Other Residential Care Facilities,EXEMPT,0,30/9/2020,2/2/2010,2010
15660,812990,All Other Personal Services,PIF,1,30/9/2020,2/2/2010,2010
15661,484220,Specialized Freight (except Used Goods) Trucking  Local,PIF,0,30/9/2020,2/2/2010,2010
15662,484110,General Freight Trucking  Local,PIF,0,30/9/2020,2/2/2010,2010
15663,332812,Metal Coating  Engraving (except Jewelry and Silverware)  and Allied S,PIF,0,30/9/2020,2/2/2010,2010
15664,621111,Offices of Physicians (except Mental Health Specialists),CANCLD,1,30/9/2020,2/2/2010,2010
15665,315999,Other Apparel Accessories and Other Apparel Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15666,238990,All Other Specialty Trade Contractors,PIF,0,30/9/2020,2/2/2010,2010
15667,541213,Tax Preparation Services,PIF,0,30/9/2020,2/2/2010,2010
15668,441120,Used Car Dealers,PIF,0,30/9/2020,2/2/2010,2010
15669,811111,General Automotive Repair,PIF,0,30/9/2020,2/2/2010,2010
15670,238210,Electrical Contractors,CHGOFF,1,30/9/2020,2/2/2010,2010
15671,722110,Full-Service Restaurants,EXEMPT,0,30/9/2020,2/2/2010,2010
15672,238990,All Other Specialty Trade Contractors,PIF,0,30/9/2020,2/2/2010,2010
15673,811198,All Other Automotive Repair and Maintenance,PIF,1,30/9/2020,2/2/2010,2010
15674,424930,Flower  Nursery Stock  and Florists' Supplies Merchant Wholesalers,PIF,0,30/9/2020,2/2/2010,2010
15675,236115,New Single-Family Housing Construction (except Operative Builders),CHGOFF,0,30/9/2020,2/2/2010,2010
15676,236220,Commercial and Institutional Building Construction,PIF,1,30/9/2020,2/2/2010,2010
15677,621610,Home Health Care Services,PIF,0,30/9/2020,2/2/2010,2010
15678,611699,All Other Miscellaneous Schools and Instruction,CANCLD,1,30/9/2020,2/2/2010,2010
15679,811192,Car Washes,PIF,0,30/9/2020,2/2/2010,2010
15680,541410,Interior Design Services,PIF,1,30/9/2020,2/2/2010,2010
15681,238140,Masonry Contractors,CANCLD,0,30/9/2020,2/2/2010,2010
15682,454111,Electronic Shopping,CHGOFF,0,30/9/2020,2/2/2010,2010
15683,442299,All Other Home Furnishings Stores,PIF,0,30/9/2020,2/2/2010,2010
15684,327122,Ceramic Wall and Floor Tile Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15685,812320,Drycleaning and Laundry Services (except Coin-Operated),CHGOFF,0,30/9/2020,2/2/2010,2010
15686,442110,Furniture Stores,PIF,0,30/9/2020,2/2/2010,2010
15687,541110,Offices of Lawyers,PIF,1,30/9/2020,2/2/2010,2010
15688,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,2/2/2010,2010
15689,621610,Home Health Care Services,CHGOFF,0,30/9/2020,2/2/2010,2010
15690,611620,Sports and Recreation Instruction,EXEMPT,0,30/9/2020,2/2/2010,2010
15691,333220,Plastics and Rubber Industry Machinery Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15692,518210,Data Processing  Hosting  and Related Services,PIF,1,30/9/2020,2/2/2010,2010
15693,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),PIF,1,30/9/2020,2/2/2010,2010
15694,423830,Industrial Machinery and Equipment Merchant Wholesalers,PIF,1,30/9/2020,2/2/2010,2010
15695,611620,Sports and Recreation Instruction,PIF,0,30/9/2020,2/2/2010,2010
15696,332710,Machine Shops,EXEMPT,0,30/9/2020,2/2/2010,2010
15697,238140,Masonry Contractors,PIF,0,30/9/2020,2/2/2010,2010
15698,812199,Other Personal Care Services,PIF,0,30/9/2020,2/2/2010,2010
15699,424480,Fresh Fruit and Vegetable Merchant Wholesalers,PIF,0,30/9/2020,2/2/2010,2010
15700,722211,Limited-Service Restaurants,CANCLD,0,30/9/2020,2/2/2010,2010
15701,238120,Structural Steel and Precast Concrete Contractors,PIF,0,30/9/2020,2/2/2010,2010
15702,561720,Janitorial Services,PIF,0,30/9/2020,2/2/2010,2010
15703,541690,Other Scientific and Technical Consulting Services,PIF,0,30/9/2020,2/2/2010,2010
15704,713990,All Other Amusement and Recreation Industries,CHGOFF,0,30/9/2020,2/2/2010,2010
15705,722110,Full-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15706,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,EXEMPT,0,30/9/2020,2/2/2010,2010
15707,238910,Site Preparation Contractors,PIF,0,30/9/2020,2/2/2010,2010
15708,333319,Other Commercial and Service Industry Machinery Manufacturing,PIF,1,30/9/2020,2/2/2010,2010
15709,512110,Motion Picture and Video Production,PIF,1,30/9/2020,2/2/2010,2010
15710,311613,Rendering and Meat Byproduct Processing,EXEMPT,1,30/9/2020,2/2/2010,2010
15711,447110,Gasoline Stations with Convenience Stores,EXEMPT,0,30/9/2020,2/2/2010,2010
15712,541110,Offices of Lawyers,PIF,0,30/9/2020,2/2/2010,2010
15713,541110,Offices of Lawyers,CANCLD,1,30/9/2020,2/2/2010,2010
15714,532310,General Rental Centers,CHGOFF,0,30/9/2020,2/2/2010,2010
15715,441110,New Car Dealers,CHGOFF,0,30/9/2020,2/2/2010,2010
15716,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15717,621111,Offices of Physicians (except Mental Health Specialists),EXEMPT,0,30/9/2020,2/2/2010,2010
15718,722211,Limited-Service Restaurants,PIF,1,30/9/2020,2/2/2010,2010
15719,811310,Commercial and Industrial Machinery and Equipment (except Automotive a,PIF,1,30/9/2020,2/2/2010,2010
15720,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,PIF,0,30/9/2020,2/2/2010,2010
15721,443111,Household Appliance Stores,CHGOFF,0,30/9/2020,2/2/2010,2010
15722,332722,Bolt  Nut  Screw  Rivet  and Washer Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15723,333319,Other Commercial and Service Industry Machinery Manufacturing,PIF,1,30/9/2020,2/2/2010,2010
15724,541211,Offices of Certified Public Accountants,PIF,1,30/9/2020,2/2/2010,2010
15725,811121,Automotive Body  Paint  and Interior Repair and Maintenance,EXEMPT,0,30/9/2020,2/2/2010,2010
15726,621111,Offices of Physicians (except Mental Health Specialists),PIF,1,30/9/2020,2/2/2010,2010
15727,324121,Asphalt Paving Mixture and Block Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15728,624410,Child Day Care Services,PIF,0,30/9/2020,2/2/2010,2010
15729,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15730,332710,Machine Shops,CHGOFF,0,30/9/2020,2/2/2010,2010
15731,311411,Frozen Fruit  Juice  and Vegetable Manufacturing,CANCLD,0,30/9/2020,2/2/2010,2010
15732,441310,Automotive Parts and Accessories Stores,PIF,1,30/9/2020,2/2/2010,2010
15733,484121,General Freight Trucking  Long Distance  Truckload,PIF,0,30/9/2020,2/2/2010,2010
15734,484121,General Freight Trucking  Long Distance  Truckload,CANCLD,0,30/9/2020,2/2/2010,2010
15735,487990,Scenic and Sightseeing Transportation  Other,PIF,0,30/9/2020,2/2/2010,2010
15736,333319,Other Commercial and Service Industry Machinery Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15737,311412,Frozen Specialty Food Manufacturing,EXEMPT,0,30/9/2020,2/2/2010,2010
15738,722110,Full-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15739,541110,Offices of Lawyers,CHGOFF,1,30/9/2020,2/2/2010,2010
15740,624120,Services for the Elderly and Persons with Disabilities,PIF,0,30/9/2020,2/2/2010,2010
15741,323119,Other Commercial Printing,CHGOFF,0,30/9/2020,2/2/2010,2010
15742,541940,Veterinary Services,PIF,0,30/9/2020,2/2/2010,2010
15743,112320,Broilers and Other Meat Type,PIF,0,30/9/2020,2/2/2010,2010
15744,326160,Plastics Bottle Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15745,448190,Other Clothing Stores,PIF,0,30/9/2020,2/2/2010,2010
15746,451110,Sporting Goods Stores,PIF,0,30/9/2020,2/2/2010,2010
15747,611513,Apprenticeship Training,PIF,0,30/9/2020,2/2/2010,2010
15748,541512,Computer Systems Design Services,PIF,0,30/9/2020,2/2/2010,2010
15749,541519,Other Computer Related Services,PIF,0,30/9/2020,2/2/2010,2010
15750,238910,Site Preparation Contractors,PIF,0,30/9/2020,2/2/2010,2010
15751,484121,General Freight Trucking  Long Distance  Truckload,PIF,0,30/9/2020,2/2/2010,2010
15752,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,PIF,0,30/9/2020,2/2/2010,2010
15753,311812,Commercial Bakeries,PIF,0,30/9/2020,2/2/2010,2010
15754,488410,Motor Vehicle Towing,PIF,0,30/9/2020,2/2/2010,2010
15755,541211,Offices of Certified Public Accountants,PIF,0,30/9/2020,2/2/2010,2010
15756,444130,Hardware Stores,PIF,0,30/9/2020,2/2/2010,2010
15757,812210,Funeral Homes and Funeral Services,PIF,1,30/9/2020,2/2/2010,2010
15758,541110,Offices of Lawyers,PIF,1,30/9/2020,2/2/2010,2010
15759,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,EXEMPT,0,30/9/2020,2/2/2010,2010
15760,532310,General Rental Centers,PIF,0,30/9/2020,2/2/2010,2010
15761,112320,Broilers and Other Meat Type,PIF,0,30/9/2020,2/2/2010,2010
15762,325412,Pharmaceutical Preparation Manufacturing,CHGOFF,0,30/9/2020,2/2/2010,2010
15763,238120,Structural Steel and Precast Concrete Contractors,PIF,0,30/9/2020,2/2/2010,2010
15764,541519,Other Computer Related Services,PIF,0,30/9/2020,2/2/2010,2010
15765,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,PIF,0,30/9/2020,2/2/2010,2010
15766,112320,Broilers and Other Meat Type,PIF,0,30/9/2020,2/2/2010,2010
15767,722211,Limited-Service Restaurants,PIF,0,30/9/2020,2/2/2010,2010
15768,722110,Full-Service Restaurants,CANCLD,0,30/9/2020,2/2/2010,2010
15769,323110,Commercial Lithographic Printing,CHGOFF,0,30/9/2020,2/2/2010,2010
15770,541199,All Other Legal Services,PIF,1,30/9/2020,2/2/2010,2010
15771,811122,Automotive Glass Replacement Shops,PIF,1,30/9/2020,2/2/2010,2010
15772,236116,New Multifamily Housing Construction (except Operative Builders),PIF,1,30/9/2020,2/2/2010,2010
15773,722110,Full-Service Restaurants,CANCLD,0,30/9/2020,2/2/2010,2010
15774,621111,Offices of Physicians (except Mental Health Specialists),PIF,0,30/9/2020,2/2/2010,2010
15775,561740,Carpet and Upholstery Cleaning Services,CANCLD,1,30/9/2020,2/2/2010,2010
15776,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),PIF,0,30/9/2020,2/2/2010,2010
15777,446110,Pharmacies and Drug Stores,PIF,0,30/9/2020,2/2/2010,2010
15778,811211,Consumer Electronics Repair and Maintenance,PIF,1,30/9/2020,2/2/2010,2010
15779,238210,Electrical Contractors,EXEMPT,0,30/9/2020,2/2/2010,2010
15780,327122,Ceramic Wall and Floor Tile Manufacturing,PIF,1,30/9/2020,2/2/2010,2010
15781,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,CANCLD,0,30/9/2020,2/2/2010,2010
